date,country,value
2020-02-25,Ireland,0
2020-02-25,Israel,1
2020-02-25,Italy,322
2020-02-25,Jamaica,0
2020-02-25,Japan,170
2020-02-25,Jordan,0
2020-02-25,Kazakhstan,0
2020-02-25,Kenya,0
2020-02-25,"Korea, South",977
2020-02-25,Kosovo,0
2020-02-25,Kuwait,11
2020-02-25,Kyrgyzstan,0
2020-02-25,Latvia,0
2020-02-25,Lebanon,1
2020-02-25,Liberia,0
2020-02-25,Liechtenstein,0
2020-02-25,Lithuania,0
2020-02-25,Luxembourg,0
2020-02-25,Malaysia,22
2020-02-25,Maldives,0
2020-02-25,Malta,0
2020-02-25,Martinique,0
2020-02-25,Mauritania,0
2020-02-25,Mauritius,0
2020-02-25,Mexico,0
2020-02-25,Moldova,0
2020-02-25,Monaco,0
2020-02-25,Mongolia,0
2020-02-25,Montenegro,0
2020-02-25,Morocco,0
2020-02-25,Namibia,0
2020-02-25,Nepal,1
2020-02-25,Netherlands,0
2020-02-25,New Zealand,0
2020-02-25,Nigeria,0
2020-02-25,North Macedonia,0
2020-02-25,Norway,0
2020-02-25,Oman,2
2020-02-25,Pakistan,0
2020-02-25,Panama,0
2020-02-25,Paraguay,0
2020-02-25,Peru,0
2020-02-25,Philippines,3
2020-02-25,Poland,0
2020-02-25,Portugal,0
2020-02-25,Qatar,0
2020-02-25,Romania,0
2020-02-25,Russia,2
2020-02-25,Rwanda,0
2020-02-25,Saint Lucia,0
2020-02-25,Saint Vincent and the Grenadines,0
2020-02-25,San Marino,0
2020-02-25,Saudi Arabia,0
2020-02-25,Senegal,0
2020-02-25,Serbia,0
2020-02-25,Seychelles,0
2020-02-25,Singapore,91
2020-02-25,Slovakia,0
2020-02-25,Slovenia,0
2020-02-25,Somalia,0
2020-02-25,South Africa,0
2020-02-25,Spain,6
2020-02-25,Sri Lanka,1
2020-02-25,Sudan,0
2020-02-25,Suriname,0
2020-02-25,Sweden,1
2020-02-25,Switzerland,1
2020-02-25,Taiwan*,31
2020-02-25,Tanzania,0
2020-02-25,Thailand,37
2020-02-25,The Bahamas,0
2020-02-25,Togo,0
2020-02-25,Trinidad and Tobago,0
2020-02-25,Tunisia,0
2020-02-25,Turkey,0
2020-02-25,US,51
2020-02-25,Ukraine,0
2020-02-25,United Arab Emirates,13
2020-02-25,United Kingdom,13
2020-02-25,Uruguay,0
2020-02-25,Uzbekistan,0
2020-02-25,Venezuela,0
2020-02-25,Vietnam,16
2020-02-25,Zambia,0
2020-02-26,Afghanistan,1
2020-02-26,Albania,0
2020-02-26,Algeria,1
2020-02-26,Andorra,0
2020-02-26,Antigua and Barbuda,0
2020-02-26,Argentina,0
2020-02-26,Armenia,0
2020-02-26,Australia,22
2020-02-26,Austria,2
2020-02-26,Azerbaijan,0
2020-02-26,Bahrain,33
2020-02-26,Bangladesh,0
2020-02-26,Barbados,0
2020-02-26,Belarus,0
2020-02-26,Belgium,1
2020-02-26,Benin,0
2020-02-26,Bhutan,0
2020-02-26,Bolivia,0
2020-02-26,Bosnia and Herzegovina,0
2020-02-26,Brazil,1
2020-02-26,Brunei,0
2020-02-26,Bulgaria,0
2020-02-26,Burkina Faso,0
2020-02-26,Cambodia,1
2020-02-26,Cameroon,0
2020-02-26,Canada,11
2020-02-26,Central African Republic,0
2020-02-26,Chile,0
2020-02-26,China,78166
2020-02-26,Colombia,0
2020-02-26,Congo (Brazzaville),0
2020-02-26,Congo (Kinshasa),0
2020-02-26,Costa Rica,0
2020-02-26,Cote d'Ivoire,0
2020-02-26,Croatia,3
2020-02-26,Cruise Ship,705
2020-02-26,Cuba,0
2020-02-26,Cyprus,0
2020-02-26,Czechia,0
2020-02-26,Denmark,0
2020-02-26,Djibouti,0
2020-02-26,Dominican Republic,0
2020-02-26,Ecuador,0
2020-02-26,Egypt,1
2020-02-26,Equatorial Guinea,0
2020-02-26,Estonia,0
2020-02-26,Eswatini,0
2020-02-26,Ethiopia,0
2020-02-26,Finland,2
2020-02-26,France,18
2020-02-26,Gabon,0
2020-02-26,"Gambia, The",0
2020-02-26,Georgia,1
2020-02-26,Germany,27
2020-02-26,Ghana,0
2020-02-26,Greece,1
2020-02-26,Greenland,0
2020-02-26,Guatemala,0
2020-02-26,Guinea,0
2020-02-26,Guyana,0
2020-02-26,Holy See,0
2020-02-26,Honduras,0
2020-02-26,Hungary,0
2020-02-26,Iceland,0
2020-02-26,India,3
2020-02-26,Indonesia,0
2020-02-26,Iran,139
2020-02-26,Iraq,5
2020-02-26,Ireland,0
2020-02-26,Israel,2
2020-02-26,Italy,453
2020-02-26,Jamaica,0
2020-02-26,Japan,189
2020-02-26,Jordan,0
2020-02-26,Kazakhstan,0
2020-02-26,Kenya,0
2020-02-26,"Korea, South",1261
2020-02-26,Kosovo,0
2020-02-26,Kuwait,26
2020-02-26,Kyrgyzstan,0
2020-02-26,Latvia,0
2020-02-26,Lebanon,2
2020-02-26,Liberia,0
2020-02-26,Liechtenstein,0
2020-02-26,Lithuania,0
2020-02-26,Luxembourg,0
2020-02-26,Malaysia,22
2020-02-26,Maldives,0
2020-02-26,Malta,0
2020-02-26,Martinique,0
2020-02-26,Mauritania,0
2020-02-26,Mauritius,0
2020-02-26,Mexico,0
2020-02-26,Moldova,0
2020-02-26,Monaco,0
2020-02-26,Mongolia,0
2020-02-26,Montenegro,0
2020-02-26,Morocco,0
2020-02-26,Namibia,0
2020-02-26,Nepal,1
2020-02-26,Netherlands,0
2020-02-26,New Zealand,0
2020-02-26,Nigeria,0
2020-02-26,North Macedonia,1
2020-02-26,Norway,1
2020-02-26,Oman,4
2020-02-26,Pakistan,2
2020-02-26,Panama,0
2020-02-26,Paraguay,0
2020-02-26,Peru,0
2020-02-26,Philippines,3
2020-02-26,Poland,0
2020-02-26,Portugal,0
2020-02-26,Qatar,0
2020-02-26,Romania,1
2020-02-26,Russia,2
2020-02-26,Rwanda,0
2020-02-26,Saint Lucia,0
2020-02-26,Saint Vincent and the Grenadines,0
2020-02-26,San Marino,0
2020-02-26,Saudi Arabia,0
2020-02-26,Senegal,0
2020-02-26,Serbia,0
2020-02-26,Seychelles,0
2020-02-26,Singapore,93
2020-02-26,Slovakia,0
2020-02-26,Slovenia,0
2020-02-26,Somalia,0
2020-02-26,South Africa,0
2020-02-26,Spain,13
2020-02-26,Sri Lanka,1
2020-02-26,Sudan,0
2020-02-26,Suriname,0
2020-02-26,Sweden,2
2020-02-26,Switzerland,1
2020-02-26,Taiwan*,32
2020-02-26,Tanzania,0
2020-02-26,Thailand,40
2020-02-26,The Bahamas,0
2020-02-26,Togo,0
2020-02-26,Trinidad and Tobago,0
2020-02-26,Tunisia,0
2020-02-26,Turkey,0
2020-02-26,US,57
2020-02-26,Ukraine,0
2020-02-26,United Arab Emirates,13
2020-02-26,United Kingdom,13
2020-02-26,Uruguay,0
2020-02-26,Uzbekistan,0
2020-02-26,Venezuela,0
2020-02-26,Vietnam,16
2020-02-26,Zambia,0
2020-02-27,Afghanistan,1
2020-02-27,Albania,0
2020-02-27,Algeria,1
2020-02-27,Andorra,0
2020-02-27,Antigua and Barbuda,0
2020-02-27,Argentina,0
2020-02-27,Armenia,0
2020-02-27,Australia,23
2020-02-27,Austria,3
2020-02-27,Azerbaijan,0
2020-02-27,Bahrain,33
2020-02-27,Bangladesh,0
2020-02-27,Barbados,0
2020-02-27,Belarus,0
2020-02-27,Belgium,1
2020-02-27,Benin,0
2020-02-27,Bhutan,0
2020-02-27,Bolivia,0
2020-02-27,Bosnia and Herzegovina,0
2020-02-27,Brazil,1
2020-02-27,Brunei,0
2020-02-27,Bulgaria,0
2020-02-27,Burkina Faso,0
2020-02-27,Cambodia,1
2020-02-27,Cameroon,0
2020-02-27,Canada,13
2020-02-27,Central African Republic,0
2020-02-27,Chile,0
2020-02-27,China,78600
2020-02-27,Colombia,0
2020-02-27,Congo (Brazzaville),0
2020-02-27,Congo (Kinshasa),0
2020-02-27,Costa Rica,0
2020-02-27,Cote d'Ivoire,0
2020-02-27,Croatia,3
2020-02-27,Cruise Ship,705
2020-02-27,Cuba,0
2020-02-27,Cyprus,0
2020-02-27,Czechia,0
2020-02-27,Denmark,1
2020-02-27,Djibouti,0
2020-02-27,Dominican Republic,0
2020-02-27,Ecuador,0
2020-02-27,Egypt,1
2020-02-27,Equatorial Guinea,0
2020-02-27,Estonia,1
2020-02-27,Eswatini,0
2020-02-27,Ethiopia,0
2020-02-27,Finland,2
2020-02-27,France,38
2020-02-27,Gabon,0
2020-02-27,"Gambia, The",0
2020-02-27,Georgia,1
2020-02-27,Germany,46
2020-02-27,Ghana,0
2020-02-27,Greece,3
2020-02-27,Greenland,0
2020-02-27,Guatemala,0
2020-02-27,Guinea,0
2020-02-27,Guyana,0
2020-02-27,Holy See,0
2020-02-27,Honduras,0
2020-02-27,Hungary,0
2020-02-27,Iceland,0
2020-02-27,India,3
2020-02-27,Indonesia,0
2020-02-27,Iran,245
2020-02-27,Iraq,7
2020-02-27,Ireland,0
2020-02-27,Israel,3
2020-02-27,Italy,655
2020-02-27,Jamaica,0
2020-02-27,Japan,214
2020-02-27,Jordan,0
2020-02-27,Kazakhstan,0
2020-02-27,Kenya,0
2020-02-27,"Korea, South",1766
2020-02-27,Kosovo,0
2020-02-27,Kuwait,43
2020-02-27,Kyrgyzstan,0
2020-02-27,Latvia,0
2020-02-27,Lebanon,2
2020-02-27,Liberia,0
2020-02-27,Liechtenstein,0
2020-02-27,Lithuania,0
2020-02-27,Luxembourg,0
2020-02-27,Malaysia,23
2020-02-27,Maldives,0
2020-02-27,Malta,0
2020-02-27,Martinique,0
2020-02-27,Mauritania,0
2020-02-27,Mauritius,0
2020-02-27,Mexico,0
2020-02-27,Moldova,0
2020-02-27,Monaco,0
2020-02-27,Mongolia,0
2020-02-27,Montenegro,0
2020-02-27,Morocco,0
2020-02-27,Namibia,0
2020-02-27,Nepal,1
2020-02-27,Netherlands,1
2020-02-27,New Zealand,0
2020-02-27,Nigeria,0
2020-02-27,North Macedonia,1
2020-02-27,Norway,1
2020-02-27,Oman,4
2020-02-27,Pakistan,2
2020-02-27,Panama,0
2020-02-27,Paraguay,0
2020-02-27,Peru,0
2020-02-27,Philippines,3
2020-02-27,Poland,0
2020-02-27,Portugal,0
2020-02-27,Qatar,0
2020-02-27,Romania,1
2020-02-27,Russia,2
2020-02-27,Rwanda,0
2020-02-27,Saint Lucia,0
2020-02-27,Saint Vincent and the Grenadines,0
2020-02-27,San Marino,1
2020-02-27,Saudi Arabia,0
2020-02-27,Senegal,0
2020-02-27,Serbia,0
2020-02-27,Seychelles,0
2020-02-27,Singapore,93
2020-02-27,Slovakia,0
2020-02-27,Slovenia,0
2020-02-27,Somalia,0
2020-02-27,South Africa,0
2020-02-27,Spain,15
2020-02-27,Sri Lanka,1
2020-02-27,Sudan,0
2020-02-27,Suriname,0
2020-02-27,Sweden,7
2020-02-27,Switzerland,8
2020-02-27,Taiwan*,32
2020-02-27,Tanzania,0
2020-02-27,Thailand,40
2020-02-27,The Bahamas,0
2020-02-27,Togo,0
2020-02-27,Trinidad and Tobago,0
2020-02-27,Tunisia,0
2020-02-27,Turkey,0
2020-02-27,US,58
2020-02-27,Ukraine,0
2020-02-27,United Arab Emirates,13
2020-02-27,United Kingdom,15
2020-02-27,Uruguay,0
2020-02-27,Uzbekistan,0
2020-02-27,Venezuela,0
2020-02-27,Vietnam,16
2020-02-27,Zambia,0
2020-02-28,Afghanistan,1
2020-02-28,Albania,0
2020-02-28,Algeria,1
2020-02-28,Andorra,0
2020-02-28,Antigua and Barbuda,0
2020-02-28,Argentina,0
2020-02-28,Armenia,0
2020-02-28,Australia,23
2020-02-28,Austria,3
2020-02-28,Azerbaijan,0
2020-02-28,Bahrain,36
2020-02-28,Bangladesh,0
2020-02-28,Barbados,0
2020-02-28,Belarus,1
2020-02-28,Belgium,1
2020-02-28,Benin,0
2020-02-28,Bhutan,0
2020-02-28,Bolivia,0
2020-02-28,Bosnia and Herzegovina,0
2020-02-28,Brazil,1
2020-02-28,Brunei,0
2020-02-28,Bulgaria,0
2020-02-28,Burkina Faso,0
2020-02-28,Cambodia,1
2020-02-28,Cameroon,0
2020-02-28,Canada,14
2020-02-28,Central African Republic,0
2020-02-28,Chile,0
2020-02-28,China,78928
2020-02-28,Colombia,0
2020-02-28,Congo (Brazzaville),0
2020-02-28,Congo (Kinshasa),0
2020-02-28,Costa Rica,0
2020-02-28,Cote d'Ivoire,0
2020-02-28,Croatia,5
2020-02-28,Cruise Ship,705
2020-02-28,Cuba,0
2020-02-28,Cyprus,0
2020-02-28,Czechia,0
2020-02-28,Denmark,1
2020-02-28,Djibouti,0
2020-02-28,Dominican Republic,0
2020-02-28,Ecuador,0
2020-02-28,Egypt,1
2020-02-28,Equatorial Guinea,0
2020-02-28,Estonia,1
2020-02-28,Eswatini,0
2020-02-28,Ethiopia,0
2020-02-28,Finland,2
2020-02-28,France,57
2020-02-28,Gabon,0
2020-02-28,"Gambia, The",0
2020-02-28,Georgia,1
2020-02-28,Germany,48
2020-02-28,Ghana,0
2020-02-28,Greece,4
2020-02-28,Greenland,0
2020-02-28,Guatemala,0
2020-02-28,Guinea,0
2020-02-28,Guyana,0
2020-02-28,Holy See,0
2020-02-28,Honduras,0
2020-02-28,Hungary,0
2020-02-28,Iceland,1
2020-02-28,India,3
2020-02-28,Indonesia,0
2020-02-28,Iran,388
2020-02-28,Iraq,7
2020-02-28,Ireland,0
2020-02-28,Israel,4
2020-02-28,Italy,888
2020-02-28,Jamaica,0
2020-02-28,Japan,228
2020-02-28,Jordan,0
2020-02-28,Kazakhstan,0
2020-02-28,Kenya,0
2020-02-28,"Korea, South",2337
2020-02-28,Kosovo,0
2020-02-28,Kuwait,45
2020-02-28,Kyrgyzstan,0
2020-02-28,Latvia,0
2020-02-28,Lebanon,2
2020-02-28,Liberia,0
2020-02-28,Liechtenstein,0
2020-02-28,Lithuania,1
2020-02-28,Luxembourg,0
2020-02-28,Malaysia,23
2020-02-28,Maldives,0
2020-02-28,Malta,0
2020-02-28,Martinique,0
2020-02-28,Mauritania,0
2020-02-28,Mauritius,0
2020-02-28,Mexico,1
2020-02-28,Moldova,0
2020-02-28,Monaco,0
2020-02-28,Mongolia,0
2020-02-28,Montenegro,0
2020-02-28,Morocco,0
2020-02-28,Namibia,0
2020-02-28,Nepal,1
2020-02-28,Netherlands,1
2020-02-28,New Zealand,1
2020-02-28,Nigeria,1
2020-02-28,North Macedonia,1
2020-02-28,Norway,6
2020-02-28,Oman,4
2020-02-28,Pakistan,2
2020-02-28,Panama,0
2020-02-28,Paraguay,0
2020-02-28,Peru,0
2020-02-28,Philippines,3
2020-02-28,Poland,0
2020-02-28,Portugal,0
2020-02-28,Qatar,0
2020-02-28,Romania,3
2020-02-28,Russia,2
2020-02-28,Rwanda,0
2020-02-28,Saint Lucia,0
2020-02-28,Saint Vincent and the Grenadines,0
2020-02-28,San Marino,1
2020-02-28,Saudi Arabia,0
2020-02-28,Senegal,0
2020-02-28,Serbia,0
2020-02-28,Seychelles,0
2020-02-28,Singapore,93
2020-02-28,Slovakia,0
2020-02-28,Slovenia,0
2020-02-28,Somalia,0
2020-02-28,South Africa,0
2020-02-28,Spain,32
2020-02-28,Sri Lanka,1
2020-02-28,Sudan,0
2020-02-28,Suriname,0
2020-02-28,Sweden,7
2020-02-28,Switzerland,8
2020-02-28,Taiwan*,34
2020-02-28,Tanzania,0
2020-02-28,Thailand,41
2020-02-28,The Bahamas,0
2020-02-28,Togo,0
2020-02-28,Trinidad and Tobago,0
2020-02-28,Tunisia,0
2020-02-28,Turkey,0
2020-02-28,US,60
2020-02-28,Ukraine,0
2020-02-28,United Arab Emirates,19
2020-02-28,United Kingdom,20
2020-02-28,Uruguay,0
2020-02-28,Uzbekistan,0
2020-02-28,Venezuela,0
2020-02-28,Vietnam,16
2020-02-28,Zambia,0
2020-02-29,Afghanistan,1
2020-02-29,Albania,0
2020-02-29,Algeria,1
2020-02-29,Andorra,0
2020-02-29,Antigua and Barbuda,0
2020-02-29,Argentina,0
2020-02-29,Armenia,0
2020-02-29,Australia,25
2020-02-29,Austria,9
2020-02-29,Azerbaijan,0
2020-02-29,Bahrain,41
2020-02-29,Bangladesh,0
2020-02-29,Barbados,0
2020-02-29,Belarus,1
2020-02-29,Belgium,1
2020-02-29,Benin,0
2020-02-29,Bhutan,0
2020-02-29,Bolivia,0
2020-02-29,Bosnia and Herzegovina,0
2020-02-29,Brazil,2
2020-02-29,Brunei,0
2020-02-29,Bulgaria,0
2020-02-29,Burkina Faso,0
2020-02-29,Cambodia,1
2020-02-29,Cameroon,0
2020-02-29,Canada,20
2020-02-29,Central African Republic,0
2020-02-29,Chile,0
2020-02-29,China,79356
2020-02-29,Colombia,0
2020-02-29,Congo (Brazzaville),0
2020-02-29,Congo (Kinshasa),0
2020-02-29,Costa Rica,0
2020-02-29,Cote d'Ivoire,0
2020-02-29,Croatia,6
2020-02-29,Cruise Ship,705
2020-02-29,Cuba,0
2020-02-29,Cyprus,0
2020-02-29,Czechia,0
2020-02-29,Denmark,3
2020-02-29,Djibouti,0
2020-02-29,Dominican Republic,0
2020-02-29,Ecuador,0
2020-02-29,Egypt,1
2020-02-29,Equatorial Guinea,0
2020-02-29,Estonia,1
2020-02-29,Eswatini,0
2020-02-29,Ethiopia,0
2020-02-29,Finland,3
2020-02-29,France,100
2020-02-29,Gabon,0
2020-02-29,"Gambia, The",0
2020-02-29,Georgia,1
2020-02-29,Germany,79
2020-02-29,Ghana,0
2020-02-29,Greece,4
2020-02-29,Greenland,0
2020-02-29,Guatemala,0
2020-02-29,Guinea,0
2020-02-29,Guyana,0
2020-02-29,Holy See,0
2020-02-29,Honduras,0
2020-02-29,Hungary,0
2020-02-29,Iceland,1
2020-02-29,India,3
2020-02-29,Indonesia,0
2020-02-29,Iran,593
2020-02-29,Iraq,13
2020-02-29,Ireland,1
2020-02-29,Israel,7
2020-02-29,Italy,1128
2020-02-29,Jamaica,0
2020-02-29,Japan,241
2020-02-29,Jordan,0
2020-02-29,Kazakhstan,0
2020-02-29,Kenya,0
2020-02-29,"Korea, South",3150
2020-02-29,Kosovo,0
2020-02-29,Kuwait,45
2020-02-29,Kyrgyzstan,0
2020-02-29,Latvia,0
2020-02-29,Lebanon,4
2020-02-29,Liberia,0
2020-02-29,Liechtenstein,0
2020-02-29,Lithuania,1
2020-02-29,Luxembourg,1
2020-02-29,Malaysia,25
2020-02-29,Maldives,0
2020-02-29,Malta,0
2020-02-29,Martinique,0
2020-02-29,Mauritania,0
2020-02-29,Mauritius,0
2020-02-29,Mexico,4
2020-02-29,Moldova,0
2020-02-29,Monaco,1
2020-02-29,Mongolia,0
2020-02-29,Montenegro,0
2020-02-29,Morocco,0
2020-02-29,Namibia,0
2020-02-29,Nepal,1
2020-02-29,Netherlands,6
2020-02-29,New Zealand,1
2020-02-29,Nigeria,1
2020-02-29,North Macedonia,1
2020-02-29,Norway,15
2020-02-29,Oman,6
2020-02-29,Pakistan,4
2020-02-29,Panama,0
2020-02-29,Paraguay,0
2020-02-29,Peru,0
2020-02-29,Philippines,3
2020-02-29,Poland,0
2020-02-29,Portugal,0
2020-02-29,Qatar,1
2020-02-29,Romania,3
2020-02-29,Russia,2
2020-02-29,Rwanda,0
2020-02-29,Saint Lucia,0
2020-02-29,Saint Vincent and the Grenadines,0
2020-02-29,San Marino,1
2020-02-29,Saudi Arabia,0
2020-02-29,Senegal,0
2020-02-29,Serbia,0
2020-02-29,Seychelles,0
2020-02-29,Singapore,102
2020-02-29,Slovakia,0
2020-02-29,Slovenia,0
2020-02-29,Somalia,0
2020-02-29,South Africa,0
2020-02-29,Spain,45
2020-02-29,Sri Lanka,1
2020-02-29,Sudan,0
2020-02-29,Suriname,0
2020-02-29,Sweden,12
2020-02-29,Switzerland,18
2020-02-29,Taiwan*,39
2020-02-29,Tanzania,0
2020-02-29,Thailand,42
2020-02-29,The Bahamas,0
2020-02-29,Togo,0
2020-02-29,Trinidad and Tobago,0
2020-02-29,Tunisia,0
2020-02-29,Turkey,0
2020-02-29,US,68
2020-02-29,Ukraine,0
2020-02-29,United Arab Emirates,21
2020-02-29,United Kingdom,23
2020-02-29,Uruguay,0
2020-02-29,Uzbekistan,0
2020-02-29,Venezuela,0
2020-02-29,Vietnam,16
2020-02-29,Zambia,0
2020-03-01,Afghanistan,1
2020-03-01,Albania,0
2020-03-01,Algeria,1
2020-03-01,Andorra,0
2020-03-01,Antigua and Barbuda,0
2020-03-01,Argentina,0
2020-03-01,Armenia,1
2020-03-01,Australia,27
2020-03-01,Austria,14
2020-03-01,Azerbaijan,3
2020-03-01,Bahrain,47
2020-03-01,Bangladesh,0
2020-03-01,Barbados,0
2020-03-01,Belarus,1
2020-03-01,Belgium,2
2020-03-01,Benin,0
2020-03-01,Bhutan,0
2020-03-01,Bolivia,0
2020-03-01,Bosnia and Herzegovina,0
2020-03-01,Brazil,2
2020-03-01,Brunei,0
2020-03-01,Bulgaria,0
2020-03-01,Burkina Faso,0
2020-03-01,Cambodia,1
2020-03-01,Cameroon,0
2020-03-01,Canada,24
2020-03-01,Central African Republic,0
2020-03-01,Chile,0
2020-03-01,China,79932
2020-03-01,Colombia,0
2020-03-01,Congo (Brazzaville),0
2020-03-01,Congo (Kinshasa),0
2020-03-01,Costa Rica,0
2020-03-01,Cote d'Ivoire,0
2020-03-01,Croatia,7
2020-03-01,Cruise Ship,705
2020-03-01,Cuba,0
2020-03-01,Cyprus,0
2020-03-01,Czechia,3
2020-03-01,Denmark,4
2020-03-01,Djibouti,0
2020-03-01,Dominican Republic,1
2020-03-01,Ecuador,6
2020-03-01,Egypt,2
2020-03-01,Equatorial Guinea,0
2020-03-01,Estonia,1
2020-03-01,Eswatini,0
2020-03-01,Ethiopia,0
2020-03-01,Finland,6
2020-03-01,France,130
2020-03-01,Gabon,0
2020-03-01,"Gambia, The",0
2020-03-01,Georgia,3
2020-03-01,Germany,130
2020-03-01,Ghana,0
2020-03-01,Greece,7
2020-03-01,Greenland,0
2020-03-01,Guatemala,0
2020-03-01,Guinea,0
2020-03-01,Guyana,0
2020-03-01,Holy See,0
2020-03-01,Honduras,0
2020-03-01,Hungary,0
2020-03-01,Iceland,3
2020-03-01,India,3
2020-03-01,Indonesia,0
2020-03-01,Iran,978
2020-03-01,Iraq,19
2020-03-01,Ireland,1
2020-03-01,Israel,10
2020-03-01,Italy,1694
2020-03-01,Jamaica,0
2020-03-01,Japan,256
2020-03-01,Jordan,0
2020-03-01,Kazakhstan,0
2020-03-01,Kenya,0
2020-03-01,"Korea, South",3736
2020-03-01,Kosovo,0
2020-03-01,Kuwait,45
2020-03-01,Kyrgyzstan,0
2020-03-01,Latvia,0
2020-03-01,Lebanon,10
2020-03-01,Liberia,0
2020-03-01,Liechtenstein,0
2020-03-01,Lithuania,1
2020-03-01,Luxembourg,1
2020-03-01,Malaysia,29
2020-03-01,Maldives,0
2020-03-01,Malta,0
2020-03-01,Martinique,0
2020-03-01,Mauritania,0
2020-03-01,Mauritius,0
2020-03-01,Mexico,5
2020-03-01,Moldova,0
2020-03-01,Monaco,1
2020-03-01,Mongolia,0
2020-03-01,Montenegro,0
2020-03-01,Morocco,0
2020-03-01,Namibia,0
2020-03-01,Nepal,1
2020-03-01,Netherlands,10
2020-03-01,New Zealand,1
2020-03-01,Nigeria,1
2020-03-01,North Macedonia,1
2020-03-01,Norway,19
2020-03-01,Oman,6
2020-03-01,Pakistan,4
2020-03-01,Panama,0
2020-03-01,Paraguay,0
2020-03-01,Peru,0
2020-03-01,Philippines,3
2020-03-01,Poland,0
2020-03-01,Portugal,0
2020-03-01,Qatar,3
2020-03-01,Romania,3
2020-03-01,Russia,2
2020-03-01,Rwanda,0
2020-03-01,Saint Lucia,0
2020-03-01,Saint Vincent and the Grenadines,0
2020-03-01,San Marino,1
2020-03-01,Saudi Arabia,0
2020-03-01,Senegal,0
2020-03-01,Serbia,0
2020-03-01,Seychelles,0
2020-03-01,Singapore,106
2020-03-01,Slovakia,0
2020-03-01,Slovenia,0
2020-03-01,Somalia,0
2020-03-01,South Africa,0
2020-03-01,Spain,84
2020-03-01,Sri Lanka,1
2020-03-01,Sudan,0
2020-03-01,Suriname,0
2020-03-01,Sweden,14
2020-03-01,Switzerland,27
2020-03-01,Taiwan*,40
2020-03-01,Tanzania,0
2020-03-01,Thailand,42
2020-03-01,The Bahamas,0
2020-03-01,Togo,0
2020-03-01,Trinidad and Tobago,0
2020-03-01,Tunisia,0
2020-03-01,Turkey,0
2020-03-01,US,74
2020-03-01,Ukraine,0
2020-03-01,United Arab Emirates,21
2020-03-01,United Kingdom,36
2020-03-01,Uruguay,0
2020-03-01,Uzbekistan,0
2020-03-01,Venezuela,0
2020-03-01,Vietnam,16
2020-03-01,Zambia,0
2020-03-02,Afghanistan,1
2020-03-02,Albania,0
2020-03-02,Algeria,3
2020-03-02,Andorra,1
2020-03-02,Antigua and Barbuda,0
2020-03-02,Argentina,0
2020-03-02,Armenia,1
2020-03-02,Australia,30
2020-03-02,Austria,18
2020-03-02,Azerbaijan,3
2020-03-02,Bahrain,49
2020-03-02,Bangladesh,0
2020-03-02,Barbados,0
2020-03-02,Belarus,1
2020-03-02,Belgium,8
2020-03-02,Benin,0
2020-03-02,Bhutan,0
2020-03-02,Bolivia,0
2020-03-02,Bosnia and Herzegovina,0
2020-03-02,Brazil,2
2020-03-02,Brunei,0
2020-03-02,Bulgaria,0
2020-03-02,Burkina Faso,0
2020-03-02,Cambodia,1
2020-03-02,Cameroon,0
2020-03-02,Canada,27
2020-03-02,Central African Republic,0
2020-03-02,Chile,0
2020-03-02,China,80136
2020-03-02,Colombia,0
2020-03-02,Congo (Brazzaville),0
2020-03-02,Congo (Kinshasa),0
2020-03-02,Costa Rica,0
2020-03-02,Cote d'Ivoire,0
2020-03-02,Croatia,7
2020-03-02,Cruise Ship,705
2020-03-02,Cuba,0
2020-03-02,Cyprus,0
2020-03-02,Czechia,3
2020-03-02,Denmark,4
2020-03-02,Djibouti,0
2020-03-02,Dominican Republic,1
2020-03-02,Ecuador,6
2020-03-02,Egypt,2
2020-03-02,Equatorial Guinea,0
2020-03-02,Estonia,1
2020-03-02,Eswatini,0
2020-03-02,Ethiopia,0
2020-03-02,Finland,6
2020-03-02,France,191
2020-03-02,Gabon,0
2020-03-02,"Gambia, The",0
2020-03-02,Georgia,3
2020-03-02,Germany,159
2020-03-02,Ghana,0
2020-03-02,Greece,7
2020-03-02,Greenland,0
2020-03-02,Guatemala,0
2020-03-02,Guinea,0
2020-03-02,Guyana,0
2020-03-02,Holy See,0
2020-03-02,Honduras,0
2020-03-02,Hungary,0
2020-03-02,Iceland,6
2020-03-02,India,5
2020-03-02,Indonesia,2
2020-03-02,Iran,1501
2020-03-02,Iraq,26
2020-03-02,Ireland,1
2020-03-02,Israel,10
2020-03-02,Italy,2036
2020-03-02,Jamaica,0
2020-03-02,Japan,274
2020-03-02,Jordan,0
2020-03-02,Kazakhstan,0
2020-03-02,Kenya,0
2020-03-02,"Korea, South",4335
2020-03-02,Kosovo,0
2020-03-02,Kuwait,56
2020-03-02,Kyrgyzstan,0
2020-03-02,Latvia,1
2020-03-02,Lebanon,13
2020-03-02,Liberia,0
2020-03-02,Liechtenstein,0
2020-03-02,Lithuania,1
2020-03-02,Luxembourg,1
2020-03-02,Malaysia,29
2020-03-02,Maldives,0
2020-03-02,Malta,0
2020-03-02,Martinique,0
2020-03-02,Mauritania,0
2020-03-02,Mauritius,0
2020-03-02,Mexico,5
2020-03-02,Moldova,0
2020-03-02,Monaco,1
2020-03-02,Mongolia,0
2020-03-02,Montenegro,0
2020-03-02,Morocco,1
2020-03-02,Namibia,0
2020-03-02,Nepal,1
